price,location
59000,losangeles
2000,losangeles
14900,losangeles
28995,losangeles
10900,losangeles
29999,losangeles
42900,losangeles
39999,losangeles
320,losangeles
239000,losangeles
7000,losangeles
42900,losangeles
31996,losangeles
199,losangeles
27900,losangeles
16637,sanantonio
70037,sanantonio
11989,sanantonio
64991,sanantonio
12500,sanantonio
9927,sanantonio
62604,sanantonio
33995,sanantonio
11988,sanantonio
13995,sanantonio
29995,sanantonio
25995,sanantonio
19900,sanantonio
8999,sfbay
14995,dallas
22800,houston
22800,houston
6400,houston
17499,houston
2800,houston
500,houston
22549,houston
7950,houston
22689,houston
4500,houston
22549,houston
14994,houston
44710,houston
65900,houston
17499,houston
18539,houston
14995,losangeles
18495,losangeles
9495,losangeles
36495,losangeles
37995,losangeles
18995,losangeles
34995,losangeles
26995,losangeles
29995,losangeles
100,losangeles
20,losangeles
21995,losangeles
31500,losangeles
2189,losangeles
64990,sanantonio
24650,sanantonio
4995,sanantonio
1995,sanantonio
39900,sanantonio
79990,sanantonio
17495,sanantonio
12188,sanantonio
25995,sanantonio
19500,sanantonio
20995,sanantonio
11900,sanantonio
17835,sanantonio
16411,sanantonio
41321,sanantonio
36995,sfbay
100,sfbay
5000,sfbay
125000,sfbay
350,sfbay
12500,sfbay
275,sfbay
17995,sfbay
58995,sfbay
29888,sfbay
148588,sfbay
98632,sfbay
79995,sfbay
38888,sfbay
20999,sfbay
125439,sfbay
2501,dallas
55300,dallas
8995,dallas
28477,dallas
24900,dallas
22800,dallas
7995,dallas
37750,dallas
77877,dallas
21900,dallas
21900,dallas
59850,dallas
54800,dallas
1,dallas
12922,houston
22549,houston
175,houston
600,houston
71995,houston
2189,losangeles
11999,losangeles
8750,losangeles
65,losangeles
16995,losangeles
75,losangeles
42900,losangeles
500,losangeles
32995,losangeles
70,losangeles
120,losangeles
50999,losangeles
19999,losangeles
57995,sanantonio
17900,sanantonio
23995,sanantonio
25995,sanantonio
11900,sanantonio
22695,sanantonio
19800,sanantonio
22995,sanantonio
15900,sanantonio
38995,sanantonio
9450,sanantonio
44226,sanantonio
5995,sanantonio
96542,sfbay
25888,sfbay
96542,sfbay
29634,sfbay
64888,sfbay
20342,sfbay
49888,sfbay
23888,sfbay
18388,sfbay
40995,sfbay
3,sfbay
29888,sfbay
66388,sfbay
62888,sfbay
31688,sfbay
145909,sfbay
34777,dallas
26996,dallas
61300,dallas
49995,dallas
18000,dallas
32000,dallas
42995,dallas
61100,dallas
29900,dallas
5900,dallas
34995,dallas
133447,dallas
61100,dallas
120,dallas
2000,dallas
24400,dallas
16995,dallas
2510,losangeles
25,losangeles
19995,losangeles
42900,losangeles
34900,losangeles
1,losangeles
42565,losangeles
10500,losangeles
41000,losangeles
27900,losangeles
59900,losangeles
89900,losangeles
24650,sanantonio
8950,sanantonio
13000,sanantonio
43512,sanantonio
13125,sanantonio
12900,sanantonio
7995,sanantonio
13995,sanantonio
2900,sanantonio
33888,sfbay
27995,sfbay
13995,sfbay
18995,sfbay
58995,sfbay
22888,sfbay
21995,sfbay
29995,sfbay
95189,sfbay
19995,sfbay
38888,sfbay
29888,sfbay
53888,sfbay
33995,sfbay
125,dallas
23000,dallas
50,dallas
34995,dallas
2299,dallas
2999,dallas
41995,dallas
37800,dallas
55700,dallas
18977,dallas
35995,dallas
6800,dallas
4500,dallas
53300,dallas
27700,dallas
28999,losangeles
24446,losangeles
86994,losangeles
40000,losangeles
20,losangeles
20,losangeles
25,losangeles
2018,losangeles
10500,losangeles
7500,losangeles
26400,losangeles
6500,losangeles
21995,losangeles
21995,losangeles
14995,losangeles
73888,losangeles
35000,losangeles
31888,sfbay
19995,sfbay
65999,sfbay
16500,sfbay
16900,sfbay
125439,sfbay
74900,sfbay
100,sfbay
4995,sfbay
75,sfbay
8250,sfbay
18995,sfbay
70,sfbay
11000,sfbay
25888,sfbay
28631,dallas
34900,dallas
38977,dallas
2200,dallas
28631,dallas
14700,dallas
32600,dallas
10500,dallas
12500,dallas
12000,dallas
55600,dallas
9495,dallas
12995,dallas
88744,dallas
375,dallas
54995,losangeles
82888,losangeles
72995,losangeles
21995,losangeles
42900,losangeles
48076,losangeles
61888,losangeles
23495,losangeles
25641,losangeles
19995,losangeles
142321,losangeles
26995,losangeles
84468,losangeles
33995,losangeles
27026,losangeles
9500,sandiego
20999,sfbay
39900,sfbay
89900,sfbay
89900,sfbay
24900,sfbay
94900,sfbay
19900,sfbay
59900,sfbay
49900,sfbay
54900,sfbay
29900,sfbay
89900,sfbay
21900,sfbay
13999,sfbay
119900,sfbay
59900,sfbay
109900,sfbay
39995,dallas
45777,dallas
45777,dallas
24900,dallas
47174,dallas
46995,dallas
34900,dallas
42995,dallas
37920,losangeles
28964,losangeles
3013,sandiego
18990,sandiego
600,sandiego
895,sandiego
54990,sandiego
2501,sandiego
6800,sandiego
9500,sandiego
4200,sandiego
15000,sandiego
15000,sandiego
15000,sandiego
35000,sandiego
84900,sfbay
149900,sfbay
6000,sfbay
19900,sfbay
100,sfbay
100,sfbay
87900,sfbay
100,sfbay
100,sfbay
39900,sfbay
100,sfbay
79900,sfbay
39900,sfbay
109900,sfbay
5550,sandiego
20,sandiego
45,sandiego
45,sandiego
20000,sandiego
39999,sandiego
9500,sandiego
62900,sandiego
6450,sandiego
9000,sandiego
300,sandiego
190,sandiego
8500,sandiego
4995,sandiego
2795,sandiego
34999,sandiego
73500,sandiego
3500,sandiego
15000,sandiego
34999,sandiego
68555,sandiego
7300,sandiego
150,sandiego
11000,sandiego
4800,sandiego
13000,sandiego
90000,sandiego
12995,sandiego
25900,sandiego
18900,sandiego
21900,sandiego
25,sandiego
24895,sandiego
5500,sandiego
19500,sandiego
23900,sandiego
3000,sandiego
20,sandiego
500,sandiego
4000,sandiego
11000,sandiego
93,sandiego
475,sandiego
7000,sandiego
98,sandiego
98,sandiego
5,sandiego
9200,sandiego
250,sandiego
15000,sandiego
16000,sandiego
62500,sandiego
75,sandiego
1795,sandiego
19995,sandiego
9500,sandiego
79990,sandiego
1,sandiego
14900,sandiego
169,sandiego
1350,sandiego
25,sandiego
20,sandiego
1350,sandiego
2555,sandiego
1350,sandiego
25,sandiego
89000,sandiego
35,sandiego
9500,newyork
11000,newyork
9500,newyork
18000,newyork
6800,newyork
8500,newyork
6000,newyork
6524,newyork
19000,newyork
85,newyork
85,newyork
3000,newyork
3000,newyork
20,newyork
10,newyork
7000,newyork
8000,newyork
2000,newyork
172500,newyork
2000,newyork
1800,newyork
6900,newyork
3321,newyork
425,newyork
425,newyork
39999,newyork
5750,newyork
99000,newyork
8250,newyork
21000,newyork
5000,newyork
9000,newyork
4500,newyork
4500,newyork
2600,newyork
2480,newyork
172500,newyork
8995,newyork
1313,newyork
2566,newyork
1,newyork
8500,newyork
5500,newyork
1,newyork
8500,newyork
3000,newyork
13700,newyork
9500,philadelphia
13700,newyork
13700,newyork
13700,newyork
13700,newyork
4500,newyork
2410,newyork
32000,newyork
50,newyork
36900,newyork
45000,newyork
45000,newyork
45000,newyork
1800,newyork
15400,newyork
14000,newyork
9000,newyork
9500,philadelphia
5500,philadelphia
25000,philadelphia
6999,philadelphia
609,philadelphia
11000,philadelphia
2003,newyork
2001,newyork
3025,newyork
3010,newyork
2016,newyork
5000,newyork
2001,newyork
68000,newyork
68000,newyork
2000,newyork
7000,newyork
1600,newyork
3020,newyork
110597,losangeles
19182,chicago
5499,philadelphia
7000,philadelphia
4900,philadelphia
1400,philadelphia
17499,philadelphia
56999,philadelphia
7999,philadelphia
16999,philadelphia
6999,philadelphia
17999,philadelphia
25,philadelphia
2500,philadelphia
64999,philadelphia
1920,newyork
2000,newyork
2000,newyork
2000,newyork
5000,newyork
1910,newyork
2000,newyork
2030,newyork
3500,newyork
2090,newyork
2000,newyork
2500,newyork
55930,losangeles
111047,losangeles
64956,losangeles
119602,losangeles
48050,losangeles
81995,losangeles
32995,losangeles
20995,losangeles
58063,losangeles
20881,losangeles
86995,losangeles
149995,losangeles
16995,losangeles
19999,losangeles
47999,losangeles
25995,losangeles
25495,losangeles
4995,houston
16838,chicago
1,chicago
12990,chicago
8500,chicago
3850,chicago
3850,chicago
1999,chicago
40,chicago
3400,chicago
5800,chicago
17999,chicago
7995,chicago
22599,chicago
21295,chicago
75,chicago
10995,chicago
17999,chicago
44999,philadelphia
4900,philadelphia
47999,philadelphia
39900,philadelphia
2004,philadelphia
2003,philadelphia
11999,philadelphia
9500,philadelphia
10,philadelphia
7999,philadelphia
15500,philadelphia
5999,philadelphia
11999,philadelphia
24999,philadelphia
34999,philadelphia
59999,philadelphia
25999,philadelphia
6900,newyork
9000,newyork
1200,newyork
15400,newyork
14000,newyork
15400,newyork
2050,newyork
800,newyork
3100,newyork
32000,newyork
4299,newyork
23999,losangeles
99995,losangeles
10750,losangeles
99995,losangeles
29133,losangeles
24995,losangeles
23878,losangeles
17995,losangeles
39995,losangeles
139000,losangeles
17995,losangeles
118889,losangeles
22376,losangeles
27809,losangeles
58995,losangeles
499,houston
37500,houston
89692,houston
7400,houston
38360,houston
8600,houston
2200,houston
3000,houston
23900,houston
40500,houston
12500,houston
6600,houston
6500,houston
37491,houston
6500,houston
17500,houston
7995,houston
14900,sanantonio
14999,chicago
7995,chicago
2995,chicago
2580,chicago
12900,chicago
100,chicago
15900,chicago
11500,chicago
8000,chicago
15000,chicago
5895,chicago
124995,chicago
124995,chicago
123500,chicago
8000,chicago
1500,chicago
8900,chicago
34999,philadelphia
22000,philadelphia
44900,philadelphia
10999,philadelphia
32999,philadelphia
700,philadelphia
35000,philadelphia
16000,philadelphia
2200,philadelphia
44174,philadelphia
41999,philadelphia
8999,philadelphia
5999,philadelphia
50000,philadelphia
8900,philadelphia
100,philadelphia
5500,philadelphia
29995,losangeles
44788,losangeles
42048,losangeles
108527,losangeles
16200,losangeles
10000,losangeles
26400,losangeles
150000,losangeles
9500,losangeles
70,losangeles
41000,losangeles
2291,losangeles
375,losangeles
375,losangeles
59920,losangeles
375,houston
18539,houston
16500,houston
52900,houston
35900,houston
37900,houston
12900,houston
47665,houston
17995,houston
44900,houston
41900,houston
22500,houston
29500,houston
19500,sanantonio
34995,sanantonio
15900,sanantonio
21995,sanantonio
16995,sanantonio
31995,sanantonio
11988,sanantonio
12195,sanantonio
16650,sanantonio
18900,sanantonio
16411,sanantonio
21995,sanantonio
18900,sanantonio
39900,sanantonio
475,sanantonio
16680,sanantonio
34995,sanantonio
20,chicago
2525,chicago
7000,chicago
3018,chicago
5495,chicago
17800,chicago
4985,chicago
7500,chicago
15000,chicago
9700,chicago
9500,chicago
60,chicago
9999999,chicago
1500,chicago
2000,chicago
6300,chicago
35900,chicago
2400,chicago
3000,philadelphia
2750,philadelphia
1750,philadelphia
51643,philadelphia
10000,philadelphia
5997,philadelphia
10500,philadelphia
1,philadelphia
18000,philadelphia
19495,philadelphia
134608,philadelphia
26247,philadelphia
74995,philadelphia
15450,philadelphia
16000,philadelphia
35,sandiego
2036,losangeles
35995,losangeles
26995,losangeles
9995,losangeles
41995,losangeles
98900,losangeles
235013,losangeles
65900,losangeles
82435,losangeles
71900,losangeles
89700,losangeles
13795,losangeles
29000,losangeles
6250,losangeles
31500,losangeles
2600,losangeles
19900,houston
5800,houston
17995,houston
40495,houston
20295,houston
7900,houston
12995,houston
8900,houston
22995,houston
12000,houston
43900,houston
14500,houston
33495,houston
42495,houston
400,houston
39495,houston
62995,sanantonio
27882,sanantonio
14994,sanantonio
16494,sanantonio
18900,sanantonio
24355,sanantonio
14900,sanantonio
38995,sanantonio
25995,sanantonio
13125,sanantonio
31895,sanantonio
14995,sanantonio
56995,sanantonio
13995,sanantonio
12675,sanantonio
22695,sanantonio
59900,chicago
25,chicago
59900,chicago
8500,chicago
1800,chicago
39500,chicago
39500,chicago
39500,chicago
15000,chicago
21,chicago
25,chicago
40,chicago
53,chicago
167990,philadelphia
32963,philadelphia
13896,philadelphia
34995,philadelphia
2020,philadelphia
86900,philadelphia
29995,philadelphia
1900,philadelphia
22900,philadelphia
2015,philadelphia
10730,philadelphia
304900,philadelphia
16420,philadelphia
2100,philadelphia
1700,sandiego
35,sandiego
299,sandiego
14000,sandiego
309,sandiego
309,sandiego
50,sandiego
15500,sandiego
4995,sandiego
89700,sandiego
12900,sandiego
84900,sandiego
11000,sandiego
20999,sandiego
15000,sandiego
13000,sandiego
59995,sandiego
13999,losangeles
63999,losangeles
25375,losangeles
28900,losangeles
23499,losangeles
4995,losangeles
9995,losangeles
13795,losangeles
23995,losangeles
9995,losangeles
13495,losangeles
25495,losangeles
41995,losangeles
34995,losangeles
18900,losangeles
16990,phoenix
27084,houston
22295,houston
19900,houston
19398,houston
22495,houston
24900,houston
38168,houston
28900,houston
49915,houston
35360,houston
32900,houston
15195,houston
27678,houston
11995,houston
26761,houston
19495,houston
20360,houston
21505,sanantonio
13125,sanantonio
25995,sanantonio
21995,sanantonio
5500,sanantonio
13125,sanantonio
38995,sanantonio
23125,sanantonio
25995,sanantonio
29900,sanantonio
54995,sanantonio
54995,sanantonio
34995,sanantonio
17500,sanantonio
25,chicago
48,chicago
18,chicago
18,chicago
140,chicago
125,chicago
10,chicago
18,chicago
20,chicago
25,chicago
10,chicago
14000,chicago
22000,chicago
30,chicago
500,chicago
18200,chicago
19500,chicago
59995,sandiego
89995,sandiego
84995,sandiego
42995,sandiego
39995,sandiego
11995,sandiego
79995,sandiego
89995,sandiego
59995,sandiego
89995,sandiego
89995,sandiego
74995,sandiego
34995,sandiego
64995,sandiego
96995,sandiego
46995,losangeles
49999,losangeles
48999,losangeles
23999,losangeles
46900,losangeles
4200,losangeles
10,losangeles
36500,losangeles
2291,losangeles
2950,losangeles
2291,losangeles
18050,losangeles
18990,phoenix
37900,phoenix
7000,phoenix
30900,phoenix
55900,phoenix
33990,phoenix
110,phoenix
33900,phoenix
37950,phoenix
2200,phoenix
64900,phoenix
7450,phoenix
109900,phoenix
27046,phoenix
2580,phoenix
19990,phoenix
1,phoenix
14995,houston
37496,houston
16495,houston
26800,houston
17995,houston
50,houston
31200,houston
32495,houston
19995,houston
19995,houston
73885,houston
28066,houston
14795,houston
16637,sanantonio
9995,sanantonio
23125,sanantonio
22695,sanantonio
49995,sanantonio
52663,sanantonio
37032,sanantonio
12500,sanantonio
26995,sanantonio
47980,sanantonio
12995,sanantonio
38995,sanantonio
12995,sanantonio
3500,chicago
111,chicago
60,chicago
6000,chicago
345,chicago
99995,sandiego
59995,sandiego
89995,sandiego
64995,sandiego
44995,sandiego
32995,sandiego
159995,sandiego
200,sandiego
9900,sandiego
175,sandiego
70,sandiego
200,sandiego
69950,sandiego
12950,sandiego
3900,sandiego
89900,sfbay
14369,losangeles
3088,losangeles
920,losangeles
3088,losangeles
2291,losangeles
18050,losangeles
2291,losangeles
18050,losangeles
179998,phoenix
30900,phoenix
29990,phoenix
39900,phoenix
26400,phoenix
59900,phoenix
11995,phoenix
27900,phoenix
59900,phoenix
399995,phoenix
49995,phoenix
500,phoenix
175,phoenix
42900,phoenix
45995,phoenix
3000,phoenix
150,phoenix
48778,sanantonio
23995,sanantonio
13999,sanantonio
25995,sanantonio
21461,sanantonio
5800,sanantonio
600,sanantonio
21925,sanantonio
25995,sanantonio
25595,sanantonio
7995,sanantonio
22333,sanantonio
24995,sanantonio
34995,sanantonio
17500,sandiego
41900,sandiego
99,sandiego
6500,sandiego
149,sandiego
22995,sandiego
50,sandiego
600,sandiego
15000,sandiego
4900,sandiego
40900,sandiego
27500,sandiego
2500,sandiego
75000,sandiego
75000,sandiego
249,sandiego
64900,sfbay
19900,sfbay
69900,sfbay
16999,sfbay
69900,sfbay
9900,sfbay
300,sfbay
96542,sfbay
125,sfbay
109900,sfbay
10000,sfbay
59900,sfbay
